scope,date,name,code,gas_in_storage_twh,working_gas_volume_twh,fill_pct,consumption_gwh_per_day,injection_gwh_per_day,withdrawal_gwh_per_day,net_withdrawal_gwh_per_day,injection_capacity_gwh_per_day,withdrawal_capacity_gwh_per_day,trend_pct,status,full_pct,norm_5y_fill_pct,source
DE,2021-09-20,Germany,DE,160.1637,247.5904,64.69,905,394.47,87.8,-306.7,4016.17,6896.82,0.13,E,64.69,94.98,GIE AGSI+ API v013
DE,2021-09-21,Germany,DE,160.5751,247.5904,64.86,905,459.67,57.4,-402.3,4016.17,6896.82,0.17,E,64.86,95.01,GIE AGSI+ API v013
DE,2021-09-22,Germany,DE,160.8813,247.5904,64.98,905,355.89,59.6,-296.3,4016.17,6896.82,0.12,E,64.98,95.06,GIE AGSI+ API v013
DE,2021-09-23,Germany,DE,161.7167,247.8314,65.25,905,845.76,21.1,-824.6,4016.17,6896.82,0.34,E,65.25,95.08,GIE AGSI+ API v013
DE,2021-09-24,Germany,DE,162.5391,247.8314,65.58,905,938.84,127.1,-811.7,4016.17,6896.82,0.33,E,65.58,95.18,GIE AGSI+ API v013
DE,2021-09-25,Germany,DE,163.9019,247.8314,66.13,905,1363.69,12.4,-1351.3,4016.17,6896.82,0.55,E,66.13,95.23,GIE AGSI+ API v013
DE,2021-09-26,Germany,DE,165.3915,247.8314,66.74,905,1488.62,10.9,-1477.7,4016.17,6896.82,0.6,E,66.74,95.19,GIE AGSI+ API v013
DE,2021-09-27,Germany,DE,166.5296,247.9168,67.17,905,1139.02,10.3,-1128.7,4016.3,6897.09,0.46,E,67.17,95.14,GIE AGSI+ API v013
DE,2021-09-28,Germany,DE,167.5232,248.2446,67.48,905,1019.14,34.4,-984.8,4016.3,6897.09,0.4,E,67.48,94.98,GIE AGSI+ API v013
DE,2021-09-29,Germany,DE,168.4872,248.2446,67.87,905,1008.63,36.7,-971.9,4016.3,6897.09,0.39,E,67.87,94.87,GIE AGSI+ API v013
DE,2021-09-30,Germany,DE,169.6129,249.2214,68.06,905,1138.58,38.8,-1099.8,4016.3,6897.09,0.45,E,68.06,94.73,GIE AGSI+ API v013
DE,2021-10-01,Germany,DE,170.439,249.1834,68.4,905,1357.33,28.4,-1328.9,4016.3,6897.09,0.33,E,68.4,94.72,GIE AGSI+ API v013
DE,2021-10-02,Germany,DE,171.5661,249.1834,68.85,905,1369.31,12.2,-1357.1,4016.3,6897.09,0.45,E,68.85,94.77,GIE AGSI+ API v013
DE,2021-10-03,Germany,DE,173.0712,249.1834,69.46,905,1451.68,4.3,-1447.4,4016.3,6897.09,0.6,E,69.46,94.94,GIE AGSI+ API v013
DE,2021-10-04,Germany,DE,173.8907,249.1917,69.78,905,829.94,58.5,-771.4,4016.5,6897.49,0.33,E,69.78,95.09,GIE AGSI+ API v013
DE,2021-10-05,Germany,DE,175.1537,249.1917,70.29,905,844.01,85.6,-758.4,4016.5,6897.49,0.51,E,70.29,95.09,GIE AGSI+ API v013
DE,2021-10-06,Germany,DE,175.6877,249.1917,70.5,905,650.15,117.7,-532.5,4016.5,6897.49,0.21,E,70.5,95.08,GIE AGSI+ API v013
DE,2021-10-07,Germany,DE,175.612,249.1917,70.47,905,483.51,498.7,15.2,4016.5,6897.49,-0.03,E,70.47,95.1,GIE AGSI+ API v013
DE,2021-10-08,Germany,DE,176.1077,249.1917,70.67,905,579.43,79.2,-500.3,4016.5,6897.49,0.2,E,70.67,95.13,GIE AGSI+ API v013
DE,2021-10-09,Germany,DE,177.0311,249.1917,71.04,905,705.91,59.9,-646,4016.5,6897.49,0.37,E,71.04,95.13,GIE AGSI+ API v013
DE,2021-10-10,Germany,DE,177.5947,249.1917,71.27,905,663.7,118.7,-545,4016.5,6897.49,0.23,E,71.27,95.22,GIE AGSI+ API v013
DE,2021-10-11,Germany,DE,177.5226,249.1961,71.24,905,459.32,44.2,-415.1,4016.61,6897.71,-0.03,E,71.24,95.3,GIE AGSI+ API v013
DE,2021-10-12,Germany,DE,178.1653,249.1961,71.5,905,324.87,58.2,-266.6,4016.61,6897.71,0.26,E,71.5,95.26,GIE AGSI+ API v013
DE,2021-10-13,Germany,DE,177.8347,249.1961,71.36,905,136.61,321.7,185,4016.61,6897.71,-0.13,E,71.36,95.19,GIE AGSI+ API v013
DE,2021-10-14,Germany,DE,178.0728,249.1961,71.46,905,381.12,119.3,-261.9,4016.61,6897.71,0.1,E,71.46,95.12,GIE AGSI+ API v013
DE,2021-10-15,Germany,DE,178.353,249.1961,71.57,905,412.53,143.4,-269.1,4016.61,6897.71,0.11,E,71.57,95,GIE AGSI+ API v013
DE,2021-10-16,Germany,DE,178.6552,249.1961,71.69,905,569.95,231.1,-338.9,4016.61,6897.71,0.12,E,71.69,94.91,GIE AGSI+ API v013
DE,2021-10-17,Germany,DE,178.9853,249.1961,71.83,905,583.22,235,-348.3,4016.61,6897.71,0.13,E,71.83,94.82,GIE AGSI+ API v013
DE,2021-10-18,Germany,DE,179.1687,249.2005,71.9,905,410.93,240.8,-170.1,4016.72,6897.93,0.07,E,71.9,94.8,GIE AGSI+ API v013
DE,2021-10-19,Germany,DE,179.4747,249.2005,72.02,905,516.32,172.3,-344,4016.72,6897.93,0.12,E,72.02,94.72,GIE AGSI+ API v013
DE,2021-10-20,Germany,DE,180.0994,249.2005,72.27,905,743.46,99,-644.4,4016.72,6897.93,0.25,E,72.27,94.64,GIE AGSI+ API v013
DE,2021-10-21,Germany,DE,179.9444,249.2005,72.21,905,481.99,690.8,208.8,4016.72,6897.93,-0.06,E,72.21,94.61,GIE AGSI+ API v013
DE,2021-10-22,Germany,DE,179.9403,249.2005,72.21,905,219.49,224.9,5.4,4016.72,6897.93,-0,E,72.21,94.62,GIE AGSI+ API v013
DE,2021-10-23,Germany,DE,179.8493,249.2005,72.17,905,162.65,223.4,60.7,4016.72,6897.93,-0.04,E,72.17,94.58,GIE AGSI+ API v013
DE,2021-10-24,Germany,DE,179.8416,249.2005,72.17,905,203.36,195.8,-7.6,4016.72,6897.93,-0,E,72.17,94.66,GIE AGSI+ API v013
DE,2021-10-25,Germany,DE,179.4466,249.2073,72.01,905,135.96,536.2,400.3,4016.89,6898.26,-0.16,E,72.01,94.76,GIE AGSI+ API v013
DE,2021-10-26,Germany,DE,179.3939,249.2073,71.99,905,167.9,196.8,28.9,4016.89,6898.26,-0.02,E,71.99,94.65,GIE AGSI+ API v013
DE,2021-10-27,Germany,DE,180.2761,249.2073,72.34,905,975.73,78.5,-897.2,4016.89,6898.26,0.35,E,72.34,94.42,GIE AGSI+ API v013
DE,2021-10-28,Germany,DE,180.318,249.2073,72.36,905,255,207.1,-47.9,4016.89,6898.26,0.02,E,72.36,94.27,GIE AGSI+ API v013
DE,2021-10-29,Germany,DE,180.3375,249.2073,72.36,905,271.62,178.1,-93.5,4016.89,6898.26,0.01,E,72.36,94.16,GIE AGSI+ API v013
DE,2021-10-30,Germany,DE,180.6906,249.2073,72.51,905,543.76,341.5,-202.3,4146.61,7116.01,0.14,E,72.51,94.15,GIE AGSI+ API v013
DE,2021-10-31,Germany,DE,180.9105,249.2073,72.59,905,601.45,231,-370.5,4016.89,6898.26,0.09,E,72.59,94.29,GIE AGSI+ API v013
DE,2021-11-01,Germany,DE,181.2387,249.2107,72.73,905,581.37,284.9,-296.4,4016.97,6898.43,0.13,E,72.73,94.46,GIE AGSI+ API v013
DE,2021-11-02,Germany,DE,180.6502,249.2107,72.49,905,93.15,684.7,591.5,4016.97,6898.43,-0.24,E,72.49,94.63,GIE AGSI+ API v013
DE,2021-11-03,Germany,DE,179.7879,249.2107,72.14,905,75.01,936.1,861.1,4016.97,6898.43,-0.35,E,72.14,94.66,GIE AGSI+ API v013
DE,2021-11-04,Germany,DE,179.1349,249.2107,71.88,905,90.08,752.1,662,4016.97,6898.43,-0.26,E,71.88,94.48,GIE AGSI+ API v013
DE,2021-11-05,Germany,DE,178.6215,249.2107,71.67,905,149.35,665.2,515.9,4016.97,6898.43,-0.21,E,71.67,94.27,GIE AGSI+ API v013
DE,2021-11-06,Germany,DE,178.7729,249.2107,71.74,905,551.25,362.9,-188.4,4016.97,6898.43,0.06,E,71.74,94.16,GIE AGSI+ API v013
DE,2021-11-07,Germany,DE,178.932,249.2107,71.8,905,551.33,393.5,-157.8,4016.97,6898.43,0.06,E,71.8,94.14,GIE AGSI+ API v013
DE,2021-11-08,Germany,DE,178.1888,249.1946,71.51,905,131.05,935.2,804.1,4016.57,6897.64,-0.3,E,71.51,94.14,GIE AGSI+ API v013
DE,2021-11-09,Germany,DE,177.6696,249.1946,71.3,905,99.23,588.1,488.9,4016.57,6897.64,-0.21,E,71.3,94.04,GIE AGSI+ API v013
DE,2021-11-10,Germany,DE,177.0766,249.1946,71.06,905,97.16,682.2,585,4016.57,6897.64,-0.24,E,71.06,93.68,GIE AGSI+ API v013
DE,2021-11-11,Germany,DE,176.3105,249.1946,70.75,905,111.57,872.3,760.7,4016.57,6897.64,-0.31,E,70.75,93.51,GIE AGSI+ API v013
DE,2021-11-12,Germany,DE,175.3961,249.1946,70.39,905,123.15,1003.3,880.2,4016.57,6897.64,-0.37,E,70.39,93.4,GIE AGSI+ API v013
DE,2021-11-13,Germany,DE,175.4286,249.1946,70.4,905,327.89,280,-47.8,4016.57,6897.64,0.01,E,70.4,93.3,GIE AGSI+ API v013
DE,2021-11-14,Germany,DE,175.638,249.1946,70.48,905,444.19,226.7,-217.5,4016.57,6897.64,0.08,E,70.48,93.34,GIE AGSI+ API v013
DE,2021-11-15,Germany,DE,175.1361,249.1961,70.28,905,59.26,603.4,544.2,4016.61,6897.71,-0.2,E,70.28,93.41,GIE AGSI+ API v013
DE,2021-11-16,Germany,DE,174.3464,249.1961,69.96,905,113.21,881.8,768.6,4016.61,6897.71,-0.32,E,69.96,93.37,GIE AGSI+ API v013
DE,2021-11-17,Germany,DE,173.9991,249.1961,69.82,905,171.75,516.7,345,4016.61,6897.71,-0.14,E,69.82,93.27,GIE AGSI+ API v013
DE,2021-11-18,Germany,DE,173.8592,249.1961,69.77,905,199.78,316.4,116.6,4016.61,6897.71,-0.06,E,69.77,93.24,GIE AGSI+ API v013
DE,2021-11-19,Germany,DE,174.1858,249.1961,69.9,905,556.61,202.9,-353.7,4016.61,6897.71,0.13,E,69.9,93.2,GIE AGSI+ API v013
DE,2021-11-20,Germany,DE,174.4739,249.1961,70.01,905,491.2,190.4,-300.8,4016.61,6897.71,0.12,E,70.01,92.92,GIE AGSI+ API v013
DE,2021-11-21,Germany,DE,174.5815,249.1961,70.06,905,343.29,232.7,-110.6,4016.61,6897.71,0.04,E,70.06,92.79,GIE AGSI+ API v013
DE,2021-11-22,Germany,DE,173.7936,249.2068,69.74,905,68.36,898,829.6,4016.87,6898.24,-0.32,E,69.74,92.65,GIE AGSI+ API v013
DE,2021-11-23,Germany,DE,172.4518,249.2068,69.2,905,34.74,1381.7,1347,4016.87,6898.24,-0.54,E,69.2,92.38,GIE AGSI+ API v013
DE,2021-11-24,Germany,DE,170.9824,249.2068,68.61,905,32,1488,1456,4016.87,6898.24,-0.59,E,68.61,92.04,GIE AGSI+ API v013
DE,2021-11-25,Germany,DE,169.4907,249.2068,68.01,905,45.16,1508.6,1463.4,4016.87,6864.64,-0.6,E,68.01,91.51,GIE AGSI+ API v013
DE,2021-11-26,Germany,DE,168.0999,249.2068,67.45,905,34.15,1400.4,1366.2,4016.87,6864.64,-0.56,E,67.45,90.88,GIE AGSI+ API v013
DE,2021-11-27,Germany,DE,166.9747,249.2068,67,905,63.57,1172.7,1109.1,4016.87,6864.64,-0.45,E,67,90.29,GIE AGSI+ API v013
DE,2021-11-28,Germany,DE,165.8341,249.2068,66.54,905,121.17,1238.8,1117.6,4016.87,6864.64,-0.46,E,66.54,89.82,GIE AGSI+ API v013
DE,2021-11-29,Germany,DE,164.0487,249.1975,65.83,905,17.09,1826,1808.9,4016.65,6864.18,-0.72,E,65.83,89.24,GIE AGSI+ API v013
DE,2021-11-30,Germany,DE,162.5705,249.1975,65.24,905,22.8,1492.8,1470,4016.65,6864.18,-0.59,E,65.24,88.52,GIE AGSI+ API v013
DE,2021-12-01,Germany,DE,161.6042,249.1975,64.85,905,92.88,1241.8,1148.9,4016.65,6864.18,-0.39,E,64.85,87.69,GIE AGSI+ API v013
DE,2021-12-02,Germany,DE,160.1345,249.1975,64.26,905,84.4,1561,1476.6,4016.65,6864.18,-0.59,E,64.26,86.79,GIE AGSI+ API v013
DE,2021-12-03,Germany,DE,158.6762,249.1975,63.67,905,70.84,1530.4,1459.6,4016.65,6864.18,-0.59,E,63.67,86.02,GIE AGSI+ API v013
DE,2021-12-04,Germany,DE,157.7408,249.1975,63.3,905,169.09,1068.9,899.8,4016.65,6864.18,-0.38,E,63.3,85.38,GIE AGSI+ API v013
DE,2021-12-05,Germany,DE,156.8368,249.1975,62.94,905,164.05,1062.9,898.8,4016.65,6864.18,-0.36,E,62.94,84.81,GIE AGSI+ API v013
DE,2021-12-06,Germany,DE,155.1616,249.1956,62.27,905,156.71,1863.9,1707.2,4016.6,6864.09,-0.67,E,62.27,84.33,GIE AGSI+ API v013
DE,2021-12-07,Germany,DE,153.6577,249.1956,61.66,905,107.44,1584.3,1476.9,4016.6,6864.09,-0.6,E,61.66,83.61,GIE AGSI+ API v013
DE,2021-12-08,Germany,DE,152.1711,249.1956,61.06,905,109.43,1563.2,1453.7,4016.6,6864.09,-0.6,E,61.06,83.05,GIE AGSI+ API v013
DE,2021-12-09,Germany,DE,150.4231,249.1956,60.36,905,75.59,1831,1755.4,4016.6,6864.09,-0.7,E,60.36,82.24,GIE AGSI+ API v013
DE,2021-12-10,Germany,DE,148.9385,249.1956,59.77,905,124.24,1586.2,1462,4016.6,6864.09,-0.6,E,59.77,81.4,GIE AGSI+ API v013
DE,2021-12-11,Germany,DE,148.0506,249.1956,59.41,905,203.94,1091,887.1,4016.6,6864.09,-0.36,E,59.41,80.7,GIE AGSI+ API v013
DE,2021-12-12,Germany,DE,147.5912,249.1956,59.23,905,226.16,626.8,400.7,4016.6,6864.09,-0.18,E,59.23,80.24,GIE AGSI+ API v013
DE,2021-12-13,Germany,DE,146.6955,249.2005,58.87,905,159.54,1072.4,912.8,4016.72,6864.33,-0.36,E,58.87,79.89,GIE AGSI+ API v013
DE,2021-12-14,Germany,DE,145.7307,249.2005,58.48,905,48.83,989.3,940.5,4016.72,6864.33,-0.39,E,58.48,79.45,GIE AGSI+ API v013
DE,2021-12-15,Germany,DE,144.9352,249.2005,58.16,905,64.13,834,769.9,4016.72,6864.33,-0.32,E,58.16,79.23,GIE AGSI+ API v013
DE,2021-12-16,Germany,DE,144.2456,249.2005,57.88,905,295.1,989.4,694.3,4016.72,6864.33,-0.28,E,57.88,78.85,GIE AGSI+ API v013
DE,2021-12-17,Germany,DE,143.2904,249.2005,57.5,905,106.65,1085.2,978.5,4016.72,6864.33,-0.38,E,57.5,78.53,GIE AGSI+ API v013
DE,2021-12-18,Germany,DE,142.737,249.2005,57.28,905,79.72,586.8,507.1,4016.72,6864.33,-0.22,E,57.28,78.18,GIE AGSI+ API v013
DE,2021-12-19,Germany,DE,142.1591,249.2005,57.05,905,89.93,665.4,575.5,4016.72,6864.33,-0.23,E,57.05,77.99,GIE AGSI+ API v013
DE,2021-12-20,Germany,DE,140.3927,249.198,56.34,905,12.59,1792.3,1779.7,4016.66,6864.21,-0.71,E,56.34,77.76,GIE AGSI+ API v013
DE,2021-12-21,Germany,DE,138.0526,249.198,55.4,905,20.97,2349,2328,4016.66,6864.21,-0.94,E,55.4,77.38,GIE AGSI+ API v013
DE,2021-12-22,Germany,DE,135.8248,249.198,54.5,905,24.65,2229,2204.4,4016.66,6864.21,-0.89,E,54.5,77.22,GIE AGSI+ API v013
DE,2021-12-23,Germany,DE,134.3072,249.198,53.9,905,96.21,1601.2,1504.9,4016.66,6864.21,-0.61,E,53.9,77.03,GIE AGSI+ API v013
DE,2021-12-24,Germany,DE,133.5835,249.198,53.61,905,365.68,1044.9,679.2,4016.66,6864.21,-0.29,E,53.61,76.86,GIE AGSI+ API v013
DE,2021-12-25,Germany,DE,133.1688,249.198,53.44,905,501.81,885.9,384.1,4016.66,6864.21,-0.17,E,53.44,76.6,GIE AGSI+ API v013
DE,2021-12-26,Germany,DE,132.6065,249.198,53.21,905,390.76,948.3,557.6,4016.66,6864.21,-0.23,E,53.21,76.27,GIE AGSI+ API v013
DE,2021-12-27,Germany,DE,132.282,249.1985,53.08,905,499.33,816.3,316.9,4016.67,6864.23,-0.13,E,53.08,75.91,GIE AGSI+ API v013
DE,2021-12-28,Germany,DE,132.0676,249.1985,53,905,615.47,818.8,203.4,4016.67,6864.23,-0.09,E,53,75.39,GIE AGSI+ API v013
DE,2021-12-29,Germany,DE,132.4561,249.1985,53.15,905,910,663.7,-246.3,4016.67,6864.23,0.16,E,53.15,74.83,GIE AGSI+ API v013
DE,2021-12-30,Germany,DE,132.9517,249.1985,53.35,905,1167.75,657.1,-510.7,4021.14,6864.23,0.2,E,53.35,74.22,GIE AGSI+ API v013
DE,2021-12-31,Germany,DE,133.9981,249.1985,53.77,905,1293.37,274.4,-1019,4016.67,6864.23,0.42,E,53.77,73.69,GIE AGSI+ API v013
DE,2022-01-01,Germany,DE,135.0393,249.2235,54.18,891.25,1204.24,321.2,-883,4016.67,6864.23,0,E,54.18,85.055,GIE AGSI+ API v013
DE,2022-01-02,Germany,DE,135.74,249.2235,54.47,891.25,1016.46,350,-666.5,4016.67,6864.23,0.28,E,54.47,84.595,GIE AGSI+ API v013
DE,2022-01-03,Germany,DE,135.9501,249.2401,54.55,891.25,735.07,598.4,-136.6,4017.08,6865.05,0.08,E,54.55,84.16,GIE AGSI+ API v013
DE,2022-01-04,Germany,DE,135.6439,249.2401,54.42,891.25,527.68,837.9,310.2,4017.08,6865.05,-0.12,E,54.42,83.62,GIE AGSI+ API v013
DE,2022-01-05,Germany,DE,134.3962,249.2401,53.92,891.25,101.4,1357.9,1256.5,4017.08,6865.05,-0.5,E,53.92,83.015,GIE AGSI+ API v013
DE,2022-01-06,Germany,DE,133.013,249.2401,53.37,891.25,50.44,1430.2,1379.8,4017.08,6865.05,-0.55,E,53.37,82.37,GIE AGSI+ API v013
DE,2022-01-07,Germany,DE,131.5951,249.2401,52.8,891.25,90.89,1490.2,1399.3,4017.08,6865.05,-0.57,E,52.8,81.595,GIE AGSI+ API v013
DE,2022-01-08,Germany,DE,130.5812,249.2401,52.39,891.25,76.39,1068.4,992,4017.08,6865.05,-0.41,E,52.39,80.805,GIE AGSI+ API v013
DE,2022-01-09,Germany,DE,129.5809,249.2401,51.99,891.25,109.26,1099.7,990.4,4017.08,6865.05,-0.4,E,51.99,80.175,GIE AGSI+ API v013
DE,2022-01-10,Germany,DE,127.2707,249.3743,51.04,891.25,61.14,2398.7,2337.6,4020.38,6871.65,-0.93,E,51.04,79.575,GIE AGSI+ API v013
DE,2022-01-11,Germany,DE,124.7762,249.4251,50.03,891.25,51.35,2532.7,2481.3,4020.38,6871.65,-1,E,50.03,78.865,GIE AGSI+ API v013
DE,2022-01-12,Germany,DE,122.4049,249.4251,49.07,891.25,38.61,2389.2,2350.6,4020.38,6871.65,-0.95,E,49.07,78.14,GIE AGSI+ API v013
DE,2022-01-13,Germany,DE,120.2449,249.4251,48.21,891.25,50.67,2207.6,2157,4020.38,6871.65,-0.87,E,48.21,77.42,GIE AGSI+ API v013
DE,2022-01-14,Germany,DE,118.0908,249.4251,47.35,891.25,40.66,2196.2,2155.5,4020.38,6871.65,-0.86,E,47.35,76.685,GIE AGSI+ API v013
DE,2022-01-15,Germany,DE,116.6933,249.4251,46.78,891.25,124.8,1520.6,1395.8,4020.38,6871.65,-0.56,E,46.78,75.865,GIE AGSI+ API v013
DE,2022-01-16,Germany,DE,115.6657,249.4251,46.37,891.25,202.87,1202.9,1000.1,4020.38,6871.65,-0.41,E,46.37,75.17,GIE AGSI+ API v013
DE,2022-01-17,Germany,DE,114.019,249.3251,45.73,891.25,110,1767.4,1657.4,4017.92,6866.73,-0.66,E,45.73,74.51,GIE AGSI+ API v013
DE,2022-01-18,Germany,DE,111.9327,249.3251,44.89,891.25,58.03,2139,2080.9,4017.92,6866.73,-0.84,E,44.89,73.785,GIE AGSI+ API v013
DE,2022-01-19,Germany,DE,110.2151,249.3251,44.21,891.25,45.18,1954.9,1909.7,4017.92,6866.73,-0.69,E,44.21,73.12,GIE AGSI+ API v013
DE,2022-01-20,Germany,DE,108.242,249.3251,43.41,891.25,39.65,2019.2,1979.5,4017.92,6866.73,-0.79,E,43.41,72.445,GIE AGSI+ API v013
DE,2022-01-21,Germany,DE,105.9773,249.3251,42.51,891.25,43.79,2288.2,2244.4,4017.92,6866.73,-0.91,E,42.51,71.86,GIE AGSI+ API v013
DE,2022-01-22,Germany,DE,104.4464,249.3251,41.89,891.25,125.51,1646.1,1520.6,4017.92,6866.73,-0.61,E,41.89,71.23,GIE AGSI+ API v013
DE,2022-01-23,Germany,DE,103.0538,249.3251,41.33,891.25,145.83,1536.2,1390.4,4017.92,6866.73,-0.56,E,41.33,70.535,GIE AGSI+ API v013
DE,2022-01-24,Germany,DE,100.761,249.3031,40.42,891.25,63.73,2349.5,2285.8,4017.38,6865.65,-0.92,E,40.42,69.845,GIE AGSI+ API v013
DE,2022-01-25,Germany,DE,98.369,249.3031,39.46,891.25,44.59,2422.9,2378.3,4017.38,6865.65,-0.96,E,39.46,69.055,GIE AGSI+ API v013
DE,2022-01-26,Germany,DE,96.289,249.3031,38.62,891.25,63.53,2180.5,2116.9,4017.38,6865.65,-0.83,E,38.62,68.35,GIE AGSI+ API v013
DE,2022-01-27,Germany,DE,94.7854,249.3031,38.02,891.25,113.49,1582,1468.5,4017.38,6865.65,-0.6,E,38.02,67.68,GIE AGSI+ API v013
DE,2022-01-28,Germany,DE,93.0908,249.3031,37.34,891.25,57.81,1747.3,1689.5,4017.38,6865.65,-0.68,E,37.34,67.045,GIE AGSI+ API v013
DE,2022-01-29,Germany,DE,92.4956,249.3031,37.1,891.25,191,782.5,591.5,4017.38,6865.65,-0.24,E,37.1,66.485,GIE AGSI+ API v013
DE,2022-01-30,Germany,DE,91.8712,249.3031,36.85,891.25,177.44,804.9,627.5,4017.38,6865.65,-0.25,E,36.85,65.92,GIE AGSI+ API v013
DE,2022-01-31,Germany,DE,90.4295,249.2909,36.27,891.25,96.78,1536,1439.2,4017.08,6865.05,-0.58,E,36.27,65.445,GIE AGSI+ API v013
DE,2022-02-01,Germany,DE,89.4666,249.2909,35.89,891.25,99.28,1097.7,998.4,4017.08,6865.05,-0.39,E,35.89,65.015,GIE AGSI+ API v013
DE,2022-02-02,Germany,DE,88.4446,249.2909,35.48,891.25,98.85,1113.2,1014.4,4017.08,6865.05,-0.41,E,35.48,64.67,GIE AGSI+ API v013
DE,2022-02-03,Germany,DE,87.698,249.2909,35.18,891.25,149.34,894,744.7,4017.08,6865.05,-0.3,E,35.18,64.345,GIE AGSI+ API v013
DE,2022-02-04,Germany,DE,87.1455,249.2909,34.96,891.25,150.84,677.3,526.5,4017.08,6865.05,-0.22,E,34.96,63.92,GIE AGSI+ API v013
DE,2022-02-05,Germany,DE,86.8718,249.2909,34.85,891.25,108.43,383.4,275,4017.08,6865.05,-0.11,E,34.85,63.45,GIE AGSI+ API v013
DE,2022-02-06,Germany,DE,86.6036,249.2909,34.74,891.25,119.71,391.7,272,4017.08,6865.05,-0.11,E,34.74,62.885,GIE AGSI+ API v013
DE,2022-02-07,Germany,DE,85.6501,249.2919,34.36,891.25,35.03,964.1,929.1,4017.1,6865.09,-0.38,E,34.36,62.365,GIE AGSI+ API v013
DE,2022-02-08,Germany,DE,84.9808,249.2919,34.09,891.25,60.89,717.3,656.4,4017.1,6865.09,-0.27,E,34.09,61.69,GIE AGSI+ API v013
DE,2022-02-09,Germany,DE,84.4088,249.2919,33.86,891.25,202.55,871.7,669.1,4017.1,6865.09,-0.23,E,33.86,61.03,GIE AGSI+ API v013
DE,2022-02-10,Germany,DE,83.2759,249.2919,33.4,891.25,191.49,1319.4,1127.9,4017.1,6865.09,-0.45,E,33.4,60.3,GIE AGSI+ API v013
DE,2022-02-11,Germany,DE,82.1784,249.2919,32.96,891.25,184.93,1306.9,1122,4017.1,6865.09,-0.44,E,32.96,59.6,GIE AGSI+ API v013
DE,2022-02-12,Germany,DE,81.4088,249.2919,32.66,891.25,215.32,942.4,727,4017.1,6865.09,-0.31,E,32.66,58.845,GIE AGSI+ API v013
DE,2022-02-13,Germany,DE,81.0026,249.2919,32.49,891.25,375.56,775.7,400.1,4017.1,6865.09,-0.16,E,32.49,58.165,GIE AGSI+ API v013
DE,2022-02-14,Germany,DE,80.4396,249.2895,32.27,891.25,313.35,893.1,579.8,4017.04,6864.97,-0.23,E,32.27,57.615,GIE AGSI+ API v013
DE,2022-02-15,Germany,DE,79.7591,249.2895,31.99,891.25,127.29,778.7,651.4,4017.04,6864.97,-0.27,E,31.99,57.105,GIE AGSI+ API v013
DE,2022-02-16,Germany,DE,79.1058,249.2895,31.73,891.25,149.8,806.1,656.3,4017.04,6864.97,-0.26,E,31.73,56.91,GIE AGSI+ API v013
DE,2022-02-17,Germany,DE,78.6081,249.2895,31.53,891.25,142.56,631.8,489.3,4017.04,6864.97,-0.2,E,31.53,56.72,GIE AGSI+ API v013
DE,2022-02-18,Germany,DE,78.0532,249.2895,31.31,891.25,87.71,642.7,555,4017.04,6864.97,-0.22,E,31.31,56.5,GIE AGSI+ API v013
DE,2022-02-19,Germany,DE,77.4313,249.2895,31.06,891.25,165.07,792.4,627.3,4017.04,6864.97,-0.25,E,31.06,56.315,GIE AGSI+ API v013
DE,2022-02-20,Germany,DE,77.0602,249.2895,30.91,891.25,218.83,589.9,371,4017.04,6864.97,-0.15,E,30.91,56.17,GIE AGSI+ API v013
DE,2022-02-21,Germany,DE,76.225,249.2895,30.58,891.25,60.92,907.1,846.1,4017.04,6864.97,-0.34,E,30.58,56.055,GIE AGSI+ API v013
DE,2022-02-22,Germany,DE,75.2673,249.2895,30.19,891.25,72.03,1021.4,949.4,4017.04,6864.97,-0.38,E,30.19,55.925,GIE AGSI+ API v013
DE,2022-02-23,Germany,DE,74.5762,249.2895,29.92,891.25,90.72,781.5,690.8,4017.04,6864.97,-0.28,E,29.92,55.855,GIE AGSI+ API v013
DE,2022-02-24,Germany,DE,74.2126,249.2895,29.77,891.25,173.03,527.2,354.2,4017.04,6864.97,-0.15,E,29.77,55.745,GIE AGSI+ API v013
DE,2022-02-25,Germany,DE,73.3547,249.2895,29.43,891.25,43.77,895.7,851.9,4048.77,6864.97,-0.34,E,29.43,55.62,GIE AGSI+ API v013
DE,2022-02-26,Germany,DE,72.7341,249.2895,29.18,891.25,135.25,764.3,629,4048.77,6864.97,-0.25,E,29.18,55.385,GIE AGSI+ API v013
DE,2022-02-27,Germany,DE,72.2538,249.2895,28.98,891.25,236.36,705.5,469.2,4048.77,6864.97,-0.19,E,28.98,55.05,GIE AGSI+ API v013
DE,2022-02-28,Germany,DE,71.1292,249.288,28.53,891.25,178.86,1289.4,1110.5,4017.01,6864.9,-0.45,E,28.53,54.71,GIE AGSI+ API v013
DE,2022-03-01,Germany,DE,69.5571,249.288,27.9,891.25,140.31,1655.4,1515.1,4025.45,6864.9,-0.63,E,27.9,54.42,GIE AGSI+ API v013
DE,2022-03-02,Germany,DE,68.241,249.288,27.37,891.25,170.87,1479.4,1308.5,4025.45,6864.9,-0.53,E,27.37,53.99,GIE AGSI+ API v013
DE,2022-03-03,Germany,DE,67.118,249.288,26.92,891.25,163.55,1245,1081.4,4025.45,6864.9,-0.45,E,26.92,53.68,GIE AGSI+ API v013
